epoch,loss,lr,mean_squared_error,val_loss,val_mean_squared_error
62,1585.8548583984375,0.001,625.8410034179688,3225.62841796875,2265.32666015625
63,1564.575927734375,0.001,604.0729370117188,3319.356201171875,2358.68994140625
64,1528.279541015625,0.001,567.4038696289062,3307.6689453125,2346.526123046875
65,1537.20751953125,0.001,575.976806640625,3603.5595703125,2642.18310546875
66,1541.8092041015625,0.001,580.1825561523438,3497.010986328125,2535.215087890625
67,1528.0057373046875,0.001,565.96923828125,3249.33740234375,2287.07177734375
68,1575.885498046875,0.001,613.4374389648438,3311.535888671875,2348.7880859375
69,1551.7193603515625,0.001,588.7197875976562,3291.11279296875,2327.623046875
70,1512.27734375,0.001,548.4886474609375,3434.882568359375,2470.866943359375
71,1499.809326171875,0.001,535.5936279296875,3145.179931640625,2180.824462890625
72,1524.358154296875,0.001,559.749267578125,3851.199951171875,2886.284912109375
73,1506.850830078125,0.001,541.685791015625,3599.407470703125,2634.021484375
74,1622.1246337890625,0.001,656.3829956054688,3305.40283203125,2339.202392578125
75,1591.216064453125,0.001,624.701171875,3196.149169921875,2229.29833984375
76,1546.3642578125,0.001,579.304443359375,3586.491455078125,2619.15380859375
77,1568.645263671875,0.001,601.024169921875,3336.941650390625,2369.011474609375
78,1527.275146484375,0.001,559.125244140625,3427.56884765625,2459.1240234375
79,1503.143310546875,0.001,534.51708984375,3522.53369140625,2553.6689453125
80,1485.6583251953125,0.001,516.6588134765625,3363.339111328125,2394.227783203125
81,1544.2003173828125,0.001,574.8261108398438,3466.244140625,2496.490234375
82,1516.61962890625,0.001,546.5690307617188,3203.75,2233.389892578125
83,1548.185791015625,0.001,577.5018920898438,3417.230224609375,2446.095458984375
84,1512.1036376953125,0.001,540.7695922851562,3314.5908203125,2342.890380859375
85,1604.0089111328125,0.001,631.9091186523438,3253.62744140625,2280.8896484375
86,1541.860595703125,0.001,568.6339111328125,3340.4150390625,2366.806884765625
87,1508.5289306640625,0.001,534.7050170898438,3213.345703125,2239.1923828125
88,1524.052001953125,0.001,549.6162719726562,3836.999267578125,2862.218994140625
89,1474.049072265625,0.001,498.93096923828125,3399.8125,2424.473388671875
90,1527.081298828125,0.001,551.4197387695312,3118.038330078125,2141.914794921875
91,1525.5948486328125,0.001,549.17431640625,3828.844970703125,2852.0556640625
92,1505.96875,0.001,528.7236938476562,3093.59716796875,2115.8818359375
93,1528.0457763671875,0.001,549.9807739257812,3434.710205078125,2456.265625
94,1537.1878662109375,0.001,558.2337646484375,3276.056640625,2296.636962890625
95,1504.6226806640625,0.001,524.9306030273438,3246.0322265625,2266.072509765625
96,1535.7255859375,0.001,555.456787109375,3501.4921875,2520.78857421875
97,1485.4256591796875,0.001,504.4721984863281,3328.54345703125,2347.22900390625
98,1493.04541015625,0.001,511.4604797363281,3478.00341796875,2496.229248046875
99,1496.947509765625,0.001,514.833740234375,3431.8291015625,2449.236328125
